Product ID,Open Comments,Product code,Supplier,Buyer Company,Status,Product Images,Product Name,Products Category & Family,Unit Wholesale Price (latest),Private- label Images,Request,Gross Weight,Units per carton,HS/ Tariff Code,MOQ (units),Product's Max temperature,# of Cartons (20ft),# of Cartons (40ft),Kosher?,# of Pallets (20ft),# of Pallets in (40ft),Link to Sampling Request,Buyer's Product code/ EAN,Total units (40ft.),Total units (20ft.),Unit of Measure,Net Weight,Supplier Country,Shelf Life (Days),Product's Min. temperature,Link to Proposal Line Items,Price Book,Product Title Field,Closest/ Prefered SeaPort,Currency for price,Incoterms (Price Base),Payment Terms,Price for Carton (wholesale),Supplier Product Code,Supplier's Description & Products,Unit Wholesale Price (Initial),Buyer's Product code/ EAN - old,First Created,Incoterms,Last Updated,Link to Proposals & Samples,Product Stage,Supplier's Website
"000442 - TAAMAN LEMON JUICE FROM CONCENTRATE 500ML X6 IL [Polenghi, Italy][]",0,000442,"Polenghi, Italy",,Sourcing Stage,"Taaman Lemone FUSTELLA 160x67 - 500ML_Press.pdf, image.png",TAAMAN LEMON JUICE FROM CONCENTRATE 500ML X6 IL,,3.648,,,0.5,,,,,,,,,,,,,,Litter,0.5,Italy,,,,"000442 - TAAMAN LEMON JUICE FROM CONCENTRATE 500ML X6 IL [Polenghi, Italy][]__23/3/2025","000442 - TAAMAN LEMON JUICE FROM CONCENTRATE 500ML X6 IL [Polenghi, Italy][]",,Euro,,,0.000,SU2117,"Polenghi Group is a global leader in the production and distribution of lemon-based products, with a commitment to innovation and quality. Operating four manufacturing sites worldwide, the company processes approximately 535 million squeezed lemons annually, supplying the top 20 retailers and exporting to over 70 countries. Polenghi's mission is to introduce new market trends by developing innovative products inspired by tradition and nature.

Product Range

Lemon Juice Products:

Lemon Juice: Freshly squeezed lemon juice packaged for consumer convenience.
Lemon-Based Dressings: A variety of dressings combining lemon juice with herbs and spices.
Desserts and Confectionery:

Lemon Sorbet: A refreshing dessert made from high-quality lemon juice.
Lemon Truffles: Chocolate truffles infused with lemon flavor, with an annual production of 100 million units.
Innovative Packaging Solutions:

DOSETTE: Single-serve lemon juice portions, with 18.5 million units produced annually.",3.648,,"By Success Management on 23 Mar, 2025 at 12:19 PM",EXW (Ex Works),"By Success Management on 23 Mar, 2025",,,http://www.polenghigroup.it
"000443 - TAAMAN LEMON JUICE FROM CONCENTRATE 1000MLX6 IL
 [Polenghi, Italy][]",0,000443,"Polenghi, Italy",,Sourcing Stage,image.png,"TAAMAN LEMON JUICE FROM CONCENTRATE 1000MLX6 IL
",,5.28,,,1,,,,,,,,,,,,,,Litter,1,Italy,,,,"000443 - TAAMAN LEMON JUICE FROM CONCENTRATE 1000MLX6 IL
 [Polenghi, Italy][]__23/3/2025","000443 - TAAMAN LEMON JUICE FROM CONCENTRATE 1000MLX6 IL
 [Polenghi, Italy][]",,Euro,,,0.000,SU2116,"Polenghi Group is a global leader in the production and distribution of lemon-based products, with a commitment to innovation and quality. Operating four manufacturing sites worldwide, the company processes approximately 535 million squeezed lemons annually, supplying the top 20 retailers and exporting to over 70 countries. Polenghi's mission is to introduce new market trends by developing innovative products inspired by tradition and nature.

Product Range

Lemon Juice Products:

Lemon Juice: Freshly squeezed lemon juice packaged for consumer convenience.
Lemon-Based Dressings: A variety of dressings combining lemon juice with herbs and spices.
Desserts and Confectionery:

Lemon Sorbet: A refreshing dessert made from high-quality lemon juice.
Lemon Truffles: Chocolate truffles infused with lemon flavor, with an annual production of 100 million units.
Innovative Packaging Solutions:

DOSETTE: Single-serve lemon juice portions, with 18.5 million units produced annually.",5.28,,"By Success Management on 23 Mar, 2025 at 12:23 PM",EXW (Ex Works),"By Success Management on 23 Mar, 2025",,,http://www.polenghigroup.it
"000259 - Poyraz Extra Virgin Olive Oil, Ohser- Ad [Poyraz, Turkey][Shufersal]",0,000259,"Poyraz, Turkey",Shufersal,Proposal stage,image.png,"Poyraz Extra Virgin Olive Oil, Ohser- Ad",,7,8699182015579.jpg,"EXTRA VIRGIN OLIVE OIL 750 & 500 ML, Shufersal",750,12,1905,,25,840,1680,Yes - has Certificate,10,21,,7290015153119,20160,10080,gr.,750,Turkey,,18,"000259 - Poyraz Extra Virgin Olive Oil, Ohser- Ad [Poyraz, Turkey][Shufersal] ()","000259 - Poyraz Extra Virgin Olive Oil, Ohser- Ad [Poyraz, Turkey][Shufersal]__10/12/2024","000259 - Poyraz Extra Virgin Olive Oil, Ohser- Ad [Poyraz, Turkey][Shufersal]",Izmir,USD,,"25% Prepayment + 70%, week after arrival",84,,"Poyraz Olive Oil is a Turkish company dedicated to producing high-quality, natural olive oils. With a focus on tradition and purity, Poyraz ensures that their olive oils are free from additives, delivering authentic flavors to consumers worldwide.

Product Range

Natural Extra Virgin Olive Oil:

Glass Bottle: Premium extra virgin olive oil packaged in glass bottles to preserve flavor and quality.
Pure Olive Oil:

Glass Bottle: A milder olive oil suitable for various culinary applications.
Virgin Olive Oil:

Glass Bottle: A balanced olive oil with a rich taste, ideal for everyday use.
Olive Pomace Oil:

Bulk Packaging: Economical option for cooking and frying purposes.",7,,"By Udi Stryk on 6 Oct, 2024 at 8:18 PM",EXW (Ex Works),"By Success Management on 24 Feb, 2025","750ML EXTRA VIRGIN OLIVE OIL, Marav Mazonkol (Osher Ad)- Poyraz, Turkey",Non - Active,https://www.poyrazolive.com/en/
"000288 - Poyraz Extra Virgin Olive Oil, Shufersal [Poyraz, Turkey][Shufersal]",0,000288,"Poyraz, Turkey",Shufersal,Proposal stage,urun_.jpg,"Poyraz Extra Virgin Olive Oil, Shufersal",,5.86,LYZ54_L_P_7296073675020_1.png,"EXTRA VIRGIN OLIVE OIL 750 & 500 ML, Shufersal",750,12,1905,,25,735,1470,Yes - has Certificate,10,21,,7296073675020,17640,8820,gr.,750,Turkey,,15,"000288 - Poyraz Extra Virgin Olive Oil, Shufersal [Poyraz, Turkey][Shufersal] (EXTRA VIRGIN OLIVE OIL 750 & 500 ML, Shufersal- Poyraz, Turkey)","000288 - Poyraz Extra Virgin Olive Oil, Shufersal [Poyraz, Turkey][Shufersal]__10/12/2024, 000288 - Poyraz Extra Virgin Olive Oil, Shufersal [Poyraz, Turkey][Shufersal]__","000288 - Poyraz Extra Virgin Olive Oil, Shufersal [Poyraz, Turkey][Shufersal]",Izmir,USD,,"25% Prepayment + 70%, week after arrival",70.32000000000001,,"Poyraz Olive Oil is a Turkish company dedicated to producing high-quality, natural olive oils. With a focus on tradition and purity, Poyraz ensures that their olive oils are free from additives, delivering authentic flavors to consumers worldwide.

Product Range

Natural Extra Virgin Olive Oil:

Glass Bottle: Premium extra virgin olive oil packaged in glass bottles to preserve flavor and quality.
Pure Olive Oil:

Glass Bottle: A milder olive oil suitable for various culinary applications.
Virgin Olive Oil:

Glass Bottle: A balanced olive oil with a rich taste, ideal for everyday use.
Olive Pomace Oil:

Bulk Packaging: Economical option for cooking and frying purposes.",6.92,,"By Udi Stryk on 22 Oct, 2024 at 3:13 PM",FOB (Free On Board),"By Operation Manager on 24 Feb, 2025","EXTRA VIRGIN OLIVE OIL 750 & 500 ML, Shufersal- Poyraz, Turkey",Non - Active,https://www.poyrazolive.com/en/
"000325 - Poyraz, 750 ml. Extra Virgin Olive Oil, H. cohen (Yesh Private label) [Poyraz, Turkey][Shufersal]",0,000325,"Poyraz, Turkey",Shufersal,Proposal stage,7296073661801.jpg,"Poyraz, 750 ml. Extra Virgin Olive Oil, H. cohen (Yesh Private label)",,,LYZ54_L_P_7296073675020_1.png,"EXTRA VIRGIN OLIVE OIL 750 & 500 ML, Shufersal",750,12,1905,,25,735,1470,Yes - has Certificate,10,21,,7296073675020,17640,8820,gr.,750,Turkey,,15,,,"000325 - Poyraz, 750 ml. Extra Virgin Olive Oil, H. cohen (Yesh Private label) [Poyraz, Turkey][Shufersal]",Izmir,,,"25% Prepayment + 70%, week after arrival",0.000,,"Poyraz Olive Oil is a Turkish company dedicated to producing high-quality, natural olive oils. With a focus on tradition and purity, Poyraz ensures that their olive oils are free from additives, delivering authentic flavors to consumers worldwide.

Product Range

Natural Extra Virgin Olive Oil:

Glass Bottle: Premium extra virgin olive oil packaged in glass bottles to preserve flavor and quality.
Pure Olive Oil:

Glass Bottle: A milder olive oil suitable for various culinary applications.
Virgin Olive Oil:

Glass Bottle: A balanced olive oil with a rich taste, ideal for everyday use.
Olive Pomace Oil:

Bulk Packaging: Economical option for cooking and frying purposes.",,,"By Udi Stryk on 27 Dec, 2024 at 12:10 PM",,"By Udi Stryk on 24 Feb, 2025","750 ml. Olive oil to H. Cohen (Yesh P.L), H. Cohen Import Marketing & Logistics Ltd- Poyraz, Turkey",Non - Active,https://www.poyrazolive.com/en/
"000421 - Prutul Galati (Romania) - sunflower oil - 5L [PRUTUL, Romania][Shufersal]",0,000421,"PRUTUL, Romania",Shufersal,Proposal stage,4.png,Prutul Galati (Romania) - sunflower oil - 5L,"Pantry Staples, Oils and Vinegars,Cooking Oils,Sunflower Oil",3.35,,"1 L & 5L Sunflower oil, Shufersal",5,2,,,20,,2500,,,100,,,5000,0,Litter,5,Romania,12,10,,"000421 - Prutul Galati (Romania) - sunflower oil - 5L [PRUTUL, Romania][Shufersal]__22/2/2025, 000421 - Prutul Galati (Romania) - sunflower oil - 5L [PRUTUL, Romania][Shufersal]__26/2/2025","000421 - Prutul Galati (Romania) - sunflower oil - 5L [PRUTUL, Romania][Shufersal]",N/A (Not mentioned on the website).,Euro | Euro,FCA,100% PrePayment,6.7,,"Prutul is a leading manufacturer and exporter of vegetable oil, operating in Romania with a 130-year tradition in the industry. The company produces a full range of refined sunflower oils, including conventional, high oleic, and mid oleic varieties, as well as various mixes of vegetable oils. Prutul also supplies agro-products like sisal fiber and cashew nuts, and offers high-quality organic and edible oils for domestic use. The company emphasizes quality management and customer satisfaction, aiming to be a world-class agricultural commodity provider. Categories and Products:

1. Vegetable Oils:
   - Prutul Sunflower Oil: High-quality oil extracted from sunflower seeds, ideal for cooking and frying.
   - Prutul Rapeseed Oil: Nutritious oil made from rapeseed, suitable for salads and cooking.
   - Prutul High Oleic Sunflower Oil: Special type of sunflower oil with a high concentration of oleic acid, designed for commercial use.

2. Bakery Products:
   - Prutul Bread Flour: High-quality wheat flour designed for making bread.
   - Prutul Pastry Flour: Wheat flour specifically made for baking pastries.
   - Prutul Whole Wheat Flour: Flour made from the entire grain of wheat, good for healthy diet.

3. Animal Fodder:
   - Prutul Sunflower Meal: By-product of oil extraction, used as a protein-rich animal feed.
   - Prutul Rapeseed Meal: Nutritious animal feed made from the remains of rapeseed after oil extraction.
   - Prutul Soybean Meal: High protein animal feed produced after extracting oil from soybeans.

Please note that some translations may not be exact due to the limitations of language conversion.
Prutul is a leading manufacturer and exporter of vegetable oil, operating in Romania with a 130-year tradition in the industry. The company produces a full range of refined sunflower oils, including conventional, high oleic, and mid oleic varieties, as well as various mixes of vegetable oils. Prutul also supplies agro-products like sisal fiber and cashew nuts, and offers high-quality organic and edible oils for domestic use. The company emphasizes quality management and customer satisfaction, aiming to be a world-class agricultural commodity provider. Categories and Products:

1. Vegetable Oils:
   - Prutul Sunflower Oil: High-quality oil extracted from sunflower seeds, ideal for cooking and frying.
   - Prutul Rapeseed Oil: Nutritious oil made from rapeseed, suitable for salads and cooking.
   - Prutul High Oleic Sunflower Oil: Special type of sunflower oil with a high concentration of oleic acid, designed for commercial use.

2. Bakery Products:
   - Prutul Bread Flour: High-quality wheat flour designed for making bread.
   - Prutul Pastry Flour: Wheat flour specifically made for baking pastries.
   - Prutul Whole Wheat Flour: Flour made from the entire grain of wheat, good for healthy diet.

3. Animal Fodder:
   - Prutul Sunflower Meal: By-product of oil extraction, used as a protein-rich animal feed.
   - Prutul Rapeseed Meal: Nutritious animal feed made from the remains of rapeseed after oil extraction.
   - Prutul Soybean Meal: High protein animal feed produced after extracting oil from soybeans.

Please note that some translations may not be exact due to the limitations of language conversion.
Prutul is a leading manufacturer and exporter of vegetable oil, operating in Romania with a 130-year tradition in the industry. The company produces a full range of refined sunflower oils, including conventional, high oleic, and mid oleic varieties, as well as various mixes of vegetable oils. Prutul also supplies agro-products like sisal fiber and cashew nuts, and offers high-quality organic and edible oils for domestic use. The company emphasizes quality management and customer satisfaction, aiming to be a world-class agricultural commodity provider. Categories and Products:

1. Vegetable Oils:
   - Prutul Sunflower Oil: High-quality oil extracted from sunflower seeds, ideal for cooking and frying.
   - Prutul Rapeseed Oil: Nutritious oil made from rapeseed, suitable for salads and cooking.
   - Prutul High Oleic Sunflower Oil: Special type of sunflower oil with a high concentration of oleic acid, designed for commercial use.

2. Bakery Products:
   - Prutul Bread Flour: High-quality wheat flour designed for making bread.
   - Prutul Pastry Flour: Wheat flour specifically made for baking pastries.
   - Prutul Whole Wheat Flour: Flour made from the entire grain of wheat, good for healthy diet.

3. Animal Fodder:
   - Prutul Sunflower Meal: By-product of oil extraction, used as a protein-rich animal feed.
   - Prutul Rapeseed Meal: Nutritious animal feed made from the remains of rapeseed after oil extraction.
   - Prutul Soybean Meal: High protein animal feed produced after extracting oil from soybeans.

Please note that some translations may not be exact due to the limitations of language conversion.",6.55,,"By Operation Manager on 22 Feb, 2025 at 9:15 PM",EXW (Ex Works) | FCA (Free Carrier),"By Success Management on 27 Feb, 2025","1 L & 5L Sunflower oil, Shufersal- PRUTUL, Romania",In- Process,https://www.prutul.ro
"000370 - Prutul Galati (Romania) - sunflower oil - 1L [PRUTUL, Romania][Shufersal]",0,000370,"PRUTUL, Romania",Shufersal,Proposal stage,SPORNIC_BunlaToate_1L-116x250-1.png,Prutul Galati (Romania) - sunflower oil - 1L,"Pantry Staples, Oils and Vinegars,Cooking Oils,Sunflower Oil",1.27,,"1 L & 5L Sunflower oil, Shufersal",1,12,1512190020,,20,,,,,25,"PRUTUL, Romania ShipTo Shufersal",,0,0,Litter,1,Romania,24,10,,"000370 - Prutul Galati (Romania) - sunflower oil - 1L [PRUTUL, Romania][Shufersal]__12/2/2025, 000370 - Prutul Galati (Romania) - sunflower oil - 1L [PRUTUL, Romania][Shufersal]__26/2/2025","000370 - Prutul Galati (Romania) - sunflower oil - 1L [PRUTUL, Romania][Shufersal]",N/A (Not mentioned on the website).,Euro | Euro,FCA,100% PrePayment,15.24,,"Prutul is a leading manufacturer and exporter of vegetable oil, operating in Romania with a 130-year tradition in the industry. The company produces a full range of refined sunflower oils, including conventional, high oleic, and mid oleic varieties, as well as various mixes of vegetable oils. Prutul also supplies agro-products like sisal fiber and cashew nuts, and offers high-quality organic and edible oils for domestic use. The company emphasizes quality management and customer satisfaction, aiming to be a world-class agricultural commodity provider. Categories and Products:

1. Vegetable Oils:
   - Prutul Sunflower Oil: High-quality oil extracted from sunflower seeds, ideal for cooking and frying.
   - Prutul Rapeseed Oil: Nutritious oil made from rapeseed, suitable for salads and cooking.
   - Prutul High Oleic Sunflower Oil: Special type of sunflower oil with a high concentration of oleic acid, designed for commercial use.

2. Bakery Products:
   - Prutul Bread Flour: High-quality wheat flour designed for making bread.
   - Prutul Pastry Flour: Wheat flour specifically made for baking pastries.
   - Prutul Whole Wheat Flour: Flour made from the entire grain of wheat, good for healthy diet.

3. Animal Fodder:
   - Prutul Sunflower Meal: By-product of oil extraction, used as a protein-rich animal feed.
   - Prutul Rapeseed Meal: Nutritious animal feed made from the remains of rapeseed after oil extraction.
   - Prutul Soybean Meal: High protein animal feed produced after extracting oil from soybeans.

Please note that some translations may not be exact due to the limitations of language conversion.
Prutul is a leading manufacturer and exporter of vegetable oil, operating in Romania with a 130-year tradition in the industry. The company produces a full range of refined sunflower oils, including conventional, high oleic, and mid oleic varieties, as well as various mixes of vegetable oils. Prutul also supplies agro-products like sisal fiber and cashew nuts, and offers high-quality organic and edible oils for domestic use. The company emphasizes quality management and customer satisfaction, aiming to be a world-class agricultural commodity provider. Categories and Products:

1. Vegetable Oils:
   - Prutul Sunflower Oil: High-quality oil extracted from sunflower seeds, ideal for cooking and frying.
   - Prutul Rapeseed Oil: Nutritious oil made from rapeseed, suitable for salads and cooking.
   - Prutul High Oleic Sunflower Oil: Special type of sunflower oil with a high concentration of oleic acid, designed for commercial use.

2. Bakery Products:
   - Prutul Bread Flour: High-quality wheat flour designed for making bread.
   - Prutul Pastry Flour: Wheat flour specifically made for baking pastries.
   - Prutul Whole Wheat Flour: Flour made from the entire grain of wheat, good for healthy diet.

3. Animal Fodder:
   - Prutul Sunflower Meal: By-product of oil extraction, used as a protein-rich animal feed.
   - Prutul Rapeseed Meal: Nutritious animal feed made from the remains of rapeseed after oil extraction.
   - Prutul Soybean Meal: High protein animal feed produced after extracting oil from soybeans.

Please note that some translations may not be exact due to the limitations of language conversion.
Prutul is a leading manufacturer and exporter of vegetable oil, operating in Romania with a 130-year tradition in the industry. The company produces a full range of refined sunflower oils, including conventional, high oleic, and mid oleic varieties, as well as various mixes of vegetable oils. Prutul also supplies agro-products like sisal fiber and cashew nuts, and offers high-quality organic and edible oils for domestic use. The company emphasizes quality management and customer satisfaction, aiming to be a world-class agricultural commodity provider. Categories and Products:

1. Vegetable Oils:
   - Prutul Sunflower Oil: High-quality oil extracted from sunflower seeds, ideal for cooking and frying.
   - Prutul Rapeseed Oil: Nutritious oil made from rapeseed, suitable for salads and cooking.
   - Prutul High Oleic Sunflower Oil: Special type of sunflower oil with a high concentration of oleic acid, designed for commercial use.

2. Bakery Products:
   - Prutul Bread Flour: High-quality wheat flour designed for making bread.
   - Prutul Pastry Flour: Wheat flour specifically made for baking pastries.
   - Prutul Whole Wheat Flour: Flour made from the entire grain of wheat, good for healthy diet.

3. Animal Fodder:
   - Prutul Sunflower Meal: By-product of oil extraction, used as a protein-rich animal feed.
   - Prutul Rapeseed Meal: Nutritious animal feed made from the remains of rapeseed after oil extraction.
   - Prutul Soybean Meal: High protein animal feed produced after extracting oil from soybeans.

Please note that some translations may not be exact due to the limitations of language conversion.",1.31,,"By Operation Manager on 12 Feb, 2025 at 8:36 PM",EXW (Ex Works) | FCA (Free Carrier),"By Operation Manager on 25 May, 2025","1 L & 5L Sunflower oil, Shufersal- PRUTUL, Romania",In- Process,https://www.prutul.ro
"000422 - ROMIRO LTD -sunflower oil 5L [ROMIRO LTD, Ukraine][Shufersal]",0,000422,"ROMIRO LTD, Ukraine",Shufersal,Sourcing Stage,brio-sunflower-oil.jpg,ROMIRO LTD -sunflower oil 5L,,6.28,,"1 L & 5L Sunflower oil, Shufersal",5,,,,20,,,,,,,,,,Litter,5,Ukraine,24,10,,"000422 - ROMIRO LTD -sunflower oil 5L [ROMIRO LTD, Ukraine][Shufersal]__22/2/2025","000422 - ROMIRO LTD -sunflower oil 5L [ROMIRO LTD, Ukraine][Shufersal]",,USD,,,0.000,," sunflower oil
",6.28,,"By Operation Manager on 22 Feb, 2025 at 9:22 PM",FCA (Free Carrier),"By Operation Manager on 26 Feb, 2025","1 L & 5L Sunflower oil, Shufersal- ROMIRO LTD, Ukraine",In- Process,https://5f6de4348dae2.site123.me/
"000369 - ROMIRO LTD -sunflower oil [ROMIRO LTD, Ukraine][Shufersal]",0,000369,"ROMIRO LTD, Ukraine",Shufersal,Sourcing Stage,61ev8dPGLDL._SX679_.jpg,ROMIRO LTD -sunflower oil,"Pantry Staples, Oils and Vinegars,Cooking Oils,Sunflower Oil",1.29,,"1 L & 5L Sunflower oil, Shufersal",1,15,1512.19,,20,15000,30000,,20,40,,,450000,225000,Litter,15,Ukraine,2,10,,"000369 - ROMIRO LTD -sunflower oil [ROMIRO LTD, Ukraine][Shufersal]__12/2/2025","000369 - ROMIRO LTD -sunflower oil [ROMIRO LTD, Ukraine][Shufersal]",,USD,,,19.35,," sunflower oil
",1.29,,"By Operation Manager on 12 Feb, 2025 at 8:32 PM",FCA (Free Carrier),"By Udi Stryk on 22 Feb, 2025","1 L & 5L Sunflower oil, Shufersal- ROMIRO LTD, Ukraine",In- Process,https://5f6de4348dae2.site123.me/
"000408 - Crushed Tomato [SAC S.p.A. Conserve Alimentari/ Victoria s.a.c, Italy][ProPlus]",0,000408,"SAC S.p.A. Conserve Alimentari/ Victoria s.a.c, Italy",ProPlus,Price Confirmed,polpa-pomodoro-4100g.jpg,Crushed Tomato,,4.3,,"Diced Tomato & Crushed Tomato, ProPlus",4100,,,,,,,,,,,,,,gr.,,Italy,,,,"000408 - Crushed Tomato [SAC S.p.A. Conserve Alimentari/ Victoria s.a.c, Italy][ProPlus]__9/3/2025","000408 - Crushed Tomato [SAC S.p.A. Conserve Alimentari/ Victoria s.a.c, Italy][ProPlus]",Genoa,Euro,,,0.000,,"Victoria is the brand under which SAC S.p.A. operates, bringing the tradition of the canned food industry to the global market. Specializing in a wide range of tomato products, legumes, preserved fruits, pasta, oil, vinegar, and more, Victoria ensures high-quality standards across its product lines.

Product Range

Tomato Products:

Tomato Paste: Concentrated tomato paste for cooking.
Diced Tomatoes: Chopped tomatoes preserved for convenience.
Tomato Sauce: Ready-to-use sauces for various dishes.
Legumes and Preserved Fruits:

Canned Beans: Various types of beans preserved for extended shelf life.
Fruit Preserves: Assorted fruits canned in syrup or natural juices.
Pasta and Condiments:

Dry Pasta: Traditional Italian pasta varieties.
Olive Oil and Vinegar: High-quality condiments to complement meals.
",4.3,,"By Operation Manager on 19 Feb, 2025 at 12:15 PM",FOB (Free On Board),"By Success Management on 9 Mar, 2025","Diced Tomato & Crushed Tomato, ProPlus- SAC S.p.A. Conserve Alimentari/ Victoria s.a.c, Italy",Active,https://www.sac-spa.it/en/victoria/
"000409 - Diced Tomato
 [SAC S.p.A. Conserve Alimentari/ Victoria s.a.c, Italy][ProPlus]",0,000409,"SAC S.p.A. Conserve Alimentari/ Victoria s.a.c, Italy",ProPlus,Price Confirmed,cubettato-pomodoro-400g.jpg,"Diced Tomato
",,,,"Diced Tomato & Crushed Tomato, ProPlus",2500,,,,,,,,,,,,,,gr.,,Italy,,,,,"000409 - Diced Tomato
 [SAC S.p.A. Conserve Alimentari/ Victoria s.a.c, Italy][ProPlus]",Genoa,,,,,,"Victoria is the brand under which SAC S.p.A. operates, bringing the tradition of the canned food industry to the global market. Specializing in a wide range of tomato products, legumes, preserved fruits, pasta, oil, vinegar, and more, Victoria ensures high-quality standards across its product lines.

Product Range

Tomato Products:

Tomato Paste: Concentrated tomato paste for cooking.
Diced Tomatoes: Chopped tomatoes preserved for convenience.
Tomato Sauce: Ready-to-use sauces for various dishes.
Legumes and Preserved Fruits:

Canned Beans: Various types of beans preserved for extended shelf life.
Fruit Preserves: Assorted fruits canned in syrup or natural juices.
Pasta and Condiments:

Dry Pasta: Traditional Italian pasta varieties.
Olive Oil and Vinegar: High-quality condiments to complement meals.
",,,"By Operation Manager on 19 Feb, 2025 at 12:16 PM",,"By Success Management on 9 Mar, 2025","Diced Tomato & Crushed Tomato, ProPlus- SAC S.p.A. Conserve Alimentari/ Victoria s.a.c, Italy",Active,https://www.sac-spa.it/en/victoria/
"000441 - Crushed Tomato 2500g [SAC S.p.A. Conserve Alimentari/ Victoria s.a.c, Italy][ProPlus]",0,000441,"SAC S.p.A. Conserve Alimentari/ Victoria s.a.c, Italy",ProPlus,Sourcing Stage,image.png,Crushed Tomato 2500g,"Pantry Staples, Canned/ Preserved Foods,Vegetables,Canned/ Preserved vegetablesCanned/ Preserved TomtoesChopped Tomtoes",2.65,,"Diced Tomato & Crushed Tomato, ProPlus",2500,6,,,,1250,,,,,,,0,7500,gr.,,Italy,,,,"000441 - Crushed Tomato 2500g [SAC S.p.A. Conserve Alimentari/ Victoria s.a.c, Italy][ProPlus]__9/3/2025","000441 - Crushed Tomato 2500g [SAC S.p.A. Conserve Alimentari/ Victoria s.a.c, Italy][ProPlus]",Genoa,Euro,,,15.9,,"Victoria is the brand under which SAC S.p.A. operates, bringing the tradition of the canned food industry to the global market. Specializing in a wide range of tomato products, legumes, preserved fruits, pasta, oil, vinegar, and more, Victoria ensures high-quality standards across its product lines.

Product Range

Tomato Products:

Tomato Paste: Concentrated tomato paste for cooking.
Diced Tomatoes: Chopped tomatoes preserved for convenience.
Tomato Sauce: Ready-to-use sauces for various dishes.
Legumes and Preserved Fruits:

Canned Beans: Various types of beans preserved for extended shelf life.
Fruit Preserves: Assorted fruits canned in syrup or natural juices.
Pasta and Condiments:

Dry Pasta: Traditional Italian pasta varieties.
Olive Oil and Vinegar: High-quality condiments to complement meals.
",2.65,,"By Success Management on 9 Mar, 2025 at 10:08 PM",FOB (Free On Board),"By Success Management on 9 Mar, 2025",,,https://www.sac-spa.it/en/victoria/
"000250 - Organic Dried Black Cherries 100 grams  [Serena, Bulgary][Shufersal]",0,000250,"Serena, Bulgary",Shufersal,Proposal stage,product_378.jpg,Organic Dried Black Cherries 100 grams ,,,a6abc19956994bdb3676e7480d00d798.jpg,"Serena, organic dry fruits, Shufersal",800,,,,-10,,,Yes - has Certificate,,,,7290017325521,0,0,gr.,800,Bulgary,,-10,"000250 - Organic Dried Black Cherries 100 grams  [Serena, Bulgary][Shufersal] ()","000250 - Organic Dried Black Cherries 100 grams  [Serena, Bulgary][Shufersal]__10/12/2024","000250 - Organic Dried Black Cherries 100 grams  [Serena, Bulgary][Shufersal]",Limassol,Euro,,,,,"Serena Ltd is a Bulgarian company specializing in the production of 100% natural and organic dried fruits and vegetables. Located near the ancient spa town of Kyustendil, in an area known as the ""Purple Valley,"" the company operates its own organic-certified orchards, cultivating plums and cherries. Committed to quality and health, Serena Ltd ensures that all products are free from added sugars, preservatives, artificial colors, and additives. Their drying process preserves the natural sweetness and nutritional value of the fruits and vegetables, offering consumers a wholesome alternative to sugary snacks. 
SERENA LTD.

Product Categories and Offerings:

Natural Dried Fruits:

Dried Sweet Black Cherries: Naturally sweetened, pitted black cherries dried without additives.
Dried Pitted Prunes: Sun-ripened plums dried to retain their natural flavor and nutrients.
Dried Apples: Crisp apple slices dried to perfection, maintaining their natural sweetness.
Natural Dried Vegetables:

Dried Sweet Peppers: Sweet peppers dried without seeds, preserving their rich taste.
Organic Dried Fruits:

Organic Pitted Prunes: Certified organic plums dried without any additives.
Organic Black Cherries: Organic black cherries dried to maintain their natural sweetness.
Fruit and Vegetable Powders:

Fruit Powders: Made from 100% natural fruits, ideal for flavoring and nutritional enhancements.
Vegetable Powders: Derived from natural vegetables, suitable for various culinary applications.
Serena Ltd's diverse product range caters to health-conscious consumers seeking natural and organic dried fruits and vegetables without compromising on taste or quality.",,,"By Udi Stryk on 6 Oct, 2024 at 7:32 PM",FOB (Free On Board),"By Udi Stryk on 22 Feb, 2025","Serena, organic dry fruits, Shufersal-",Active,https://e.serenaltd.com/en/
